File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
ba6fb844-803a-4920-9144-24d75e65ac1e	3fc06d23-3078-45da-8b80-803b106c4555_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-DA-A1I2	TCGA-DA-A1I2-06A	Metastatic
c2c97469-a753-46b8-ba19-5abd6271735d	C828.TCGA-FS-A1ZG-06A-11D-A197-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1ZG	TCGA-FS-A1ZG-06A	Metastatic
6847b4c4-6fa3-4d7d-8af0-0d8048711883	ff136e14-cab3-4b04-b10a-0af535eb4161_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A3EV	TCGA-ER-A3EV-06A	Metastatic
4bf1b85e-fef2-409a-9bd7-124e701c2bb1	4e5dea6e-c214-4ad5-a9f7-8defc66a1e11_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-YD-A9TA	TCGA-YD-A9TA-06A	Metastatic
af128eef-0963-4093-87ae-0bbeb2d2562b	dfae761f-0cbb-4e91-a0ba-129c0b6b7628_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A20C	TCGA-EE-A20C-06A	Metastatic
e43d005e-a51b-4a78-b31d-067d2df9d4a6	C828.TCGA-LH-A9QB-10A-01D-A38J-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-LH-A9QB	TCGA-LH-A9QB-10A	Blood Derived Normal
6073067d-a4e7-490d-94c8-bc9b53a290d9	c6fd45f9-5ce1-4746-bec4-9a0c694449c0_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-GN-A268	TCGA-GN-A268-06A	Metastatic
c7e5889e-a752-4076-84e8-aca4e4002508	TCGA-D3-A1Q5-06A-11R-A18W-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A1Q5	TCGA-D3-A1Q5-06A	Metastatic
e9d08332-5036-4be4-aaba-366483dbb55e	TCGA-EE-A3AH-06A-11R-A18V-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A3AH	TCGA-EE-A3AH-06A	Metastatic
5119bac8-31c8-410f-8c40-709ba3d74c39	TCGA-EE-A2GL-06A-11R-A18V-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2GL	TCGA-EE-A2GL-06A	Metastatic
920b5c14-f2b6-4dc5-a534-fc94af22b2d9	62531525-736c-4b02-aa53-ecb7ad997f64_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A42Z	TCGA-EB-A42Z-01A	Primary Tumor
a9dea917-8750-42c8-a9fd-7bb01b192168	C828.TCGA-EB-A82C-10B-01D-A34X-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A82C	TCGA-EB-A82C-10B	Blood Derived Normal
38ab95d4-eaf6-4a73-9e15-7cee61a6f2b0	417c14d3-8103-4df1-a7f6-c2e456dd5ddc_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A82B	TCGA-EB-A82B-01A	Primary Tumor
349681f2-c7b2-4f53-b3cf-b7e0070ad155	C828.TCGA-EB-A3XE-10A-01D-A23B-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A3XE	TCGA-EB-A3XE-10A	Blood Derived Normal
fdfcaea9-dc46-4027-8fb5-40fdb18c071a	TCGA-EE-A20C-06A-11R-A18V-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A20C	TCGA-EE-A20C-06A	Metastatic
f7dbba02-22c7-410e-94fc-efc813dbdea7	C828.TCGA-FR-A2OS-10B-01D-A21A-08.2_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FR-A2OS	TCGA-FR-A2OS-10B	Blood Derived Normal
d69a8a43-2337-4aea-aff0-2374d8bf2206	C828.TCGA-EE-A29H-10A-01D-A199-08.2_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A29H	TCGA-EE-A29H-10A	Blood Derived Normal
64955d5b-e2fa-4da0-9fe3-c511dae666f5	C828.TCGA-W3-AA21-06A-11D-A38G-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-W3-AA21	TCGA-W3-AA21-06A	Metastatic
451f8f39-b158-4ebc-9a74-88b5d4b937af	a9ec85e3-5167-4718-a363-e72164c5dc62_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A3HV	TCGA-EB-A3HV-01A	Primary Tumor
0e8bf432-1dd7-4b4a-88f1-5def207aefc7	e2df1455-0944-42ec-8239-905e8f7ed5c4_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1ZR	TCGA-FS-A1ZR-06A	Metastatic
5913de4a-2bd4-4644-904e-6da6a108558c	C828.TCGA-EE-A2GK-10A-01D-A198-08.2_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2GK	TCGA-EE-A2GK-10A	Blood Derived Normal
4949c2ef-1ece-45bd-816b-e41a70fb9117	94157bc0-e6b2-4e87-a796-10baf8deadaf_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2GH	TCGA-EE-A2GH-06A	Metastatic
3f470e7d-3e36-49d7-953e-5afdf9f6dbd9	C828.TCGA-D3-A8GM-06A-11D-A372-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A8GM	TCGA-D3-A8GM-06A	Metastatic
10dacbf6-21cb-41fc-8dd7-2241d6b47c62	6604b317-badd-43e2-9497-d1581856f61a_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A3AB	TCGA-EE-A3AB-06A	Metastatic
2192bc10-5da4-4751-84a3-c106bb527b39	TCGA-ER-A199-06A-11R-A18W-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A199	TCGA-ER-A199-06A	Metastatic
dbce334c-350f-437c-bac9-3204ffd90f19	C828.TCGA-D3-A1Q5-10A-01D-A198-08.2_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A1Q5	TCGA-D3-A1Q5-10A	Blood Derived Normal
16b286f9-a26e-4ee7-9357-3b56aa8a0f85	b0b1ce07-5fb1-4d50-84c0-1582715ebd13_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D9-A4Z3	TCGA-D9-A4Z3-01A	Primary Tumor
dfd472f6-5436-4872-bc09-0fa4712823c1	C828.TCGA-BF-AAP6-01A-11D-A401-08.2_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-AAP6	TCGA-BF-AAP6-01A	Primary Tumor
9a50638e-8cf1-4c2a-86a5-dd084e1defe8	C828.TCGA-DA-A95W-06A-11D-A372-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-DA-A95W	TCGA-DA-A95W-06A	Metastatic
381d04b2-ba0e-4dd9-83e7-7328c7d332b2	TCGA-EB-A3Y7-01A-11R-A23A-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A3Y7	TCGA-EB-A3Y7-01A	Primary Tumor
83cc4314-6e23-4fd1-94b3-99ce2a9181e4	7e083358-486e-45c2-a954-1e88b9283bdf_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-GN-A4U8	TCGA-GN-A4U8-11A	Solid Tissue Normal
08abbff9-8108-435b-a63a-c8e2d50ae69a	ce18c4e5-9e2a-43c8-80ca-d67e082f5b2e_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1Z0	TCGA-FS-A1Z0-06A	Metastatic
d65e8ba2-825d-4ffd-a8d7-918f5ea3452a	TCGA-ER-A42L-06A-11R-A24Y-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A42L	TCGA-ER-A42L-06A	Metastatic
6b497211-6b0f-4bed-bb17-b2d8d21292c1	C828.TCGA-HR-A2OH-10A-01D-A199-08.2_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-HR-A2OH	TCGA-HR-A2OH-10A	Blood Derived Normal
e859d6d5-91be-41ed-93c9-5ea592568630	C828.TCGA-D3-A3C3-06A-12D-A19A-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A3C3	TCGA-D3-A3C3-06A	Metastatic
e0e30b0d-8ae9-47a4-aef5-727b23105449	TCGA-WE-A8ZO-06A-11R-A37G-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-WE-A8ZO	TCGA-WE-A8ZO-06A	Metastatic
26270da2-5202-4a99-b6f5-51ee9443ac7a	TCGA-W3-A825-06A-11R-A358-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-W3-A825	TCGA-W3-A825-06A	Metastatic
708fa10c-6ce5-4313-a761-c2e06d7a43db	TCGA-D3-A51F-06A-11R-A25Z-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A51F	TCGA-D3-A51F-06A	Metastatic
64bb4d6e-0243-4019-a76e-c0872d2f93a9	TCGA-EB-A3HV-01A-11R-A21E-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A3HV	TCGA-EB-A3HV-01A	Primary Tumor
dc747b8f-1b7c-46d5-8d5d-b8d23985522d	C828.TCGA-EB-A4IS-10A-01D-A25O-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A4IS	TCGA-EB-A4IS-10A	Blood Derived Normal
dec65d4f-615c-4104-9203-2a852fbc8277	3c9865b5-2ed6-4d23-a433-d4f3d7252241_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A19W	TCGA-ER-A19W-06A	Metastatic
7870f6b4-e411-4de0-96f6-ba6ea1af9fe8	TCGA-D9-A148-06A-11R-A18V-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D9-A148	TCGA-D9-A148-06A	Metastatic
c13a69b5-44b0-4c05-aee9-b58aa88d5f19	C828.TCGA-EE-A3J5-10A-01D-A20D-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A3J5	TCGA-EE-A3J5-10A	Blood Derived Normal
5aac4778-7b26-464d-862a-00589178cc35	C828.TCGA-GN-A8LL-10A-01D-A375-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-GN-A8LL	TCGA-GN-A8LL-10A	Blood Derived Normal
6b43073f-803b-4c59-8265-60f56e51b024	C828.TCGA-ER-A2NC-10A-01D-A199-08.2_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A2NC	TCGA-ER-A2NC-10A	Blood Derived Normal
2612fed2-59ab-493b-a618-bf84c532c38b	C828.TCGA-D3-A2JA-10A-01D-A198-08.2_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A2JA	TCGA-D3-A2JA-10A	Blood Derived Normal
5fed9f85-5729-4f09-af9d-b1bcd9744aae	TCGA-ER-A42K-06A-11R-A24Y-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A42K	TCGA-ER-A42K-06A	Metastatic
c4b123b4-ff74-4085-81e7-46a1a21e38c6	TCGA-EB-A299-01A-21R-A18X-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A299	TCGA-EB-A299-01A	Primary Tumor
64f625eb-a857-41c9-8122-6ce31871e610	C828.TCGA-D3-A2JK-10A-01D-A198-08.2_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A2JK	TCGA-D3-A2JK-10A	Blood Derived Normal
e12ba5b6-fd2c-4ad5-87dc-3aea13100e89	3e06ce31-1158-4b41-b605-38b8a0037ed9_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-DA-A1I7	TCGA-DA-A1I7-06A	Metastatic
c9236e76-fd07-4946-b0b2-606464be1b34	C828.TCGA-BF-AAP2-10A-01D-A401-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-AAP2	TCGA-BF-AAP2-10A	Blood Derived Normal
14687b71-8745-40ec-833e-4163315cf1b1	TCGA-FS-A1ZE-06A-11R-A18W-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1ZE	TCGA-FS-A1ZE-06A	Metastatic
40d6b990-8c13-4988-ae0b-e3cec0845c8f	7a2febf1-e469-4bdb-860f-4cb7fa83a04a_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1ZH	TCGA-FS-A1ZH-06A	Metastatic
8ba95720-920e-460d-976b-81b2b44b21b7	C828.TCGA-GN-A8LN-01A-11D-A372-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-GN-A8LN	TCGA-GN-A8LN-01A	Primary Tumor
f9651aa2-d8f6-4af5-8849-3319ec8cc6e3	56cde1fb-d72e-4fa9-92d4-5f0d8563948c_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-GN-A4U4	TCGA-GN-A4U4-06A	Metastatic
562240a9-8f4f-411e-bb70-caf41a59a452	TCGA-DA-A1I5-06A-11R-A18W-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-DA-A1I5	TCGA-DA-A1I5-06A	Metastatic
6398bfc5-77a7-41bd-9896-813f986a8a90	C828.TCGA-FR-A7UA-06A-32D-A34U-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FR-A7UA	TCGA-FR-A7UA-06A	Metastatic
725fb9bf-5a33-406e-b3d2-8e17cec7e7c5	C828.TCGA-BF-A3DN-10A-01D-A20D-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-A3DN	TCGA-BF-A3DN-10A	Blood Derived Normal
ea8bf507-10d7-4215-ae81-3d39699fd971	8969b53f-71dc-44b6-9a6b-c70019632179_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A19C	TCGA-ER-A19C-06A	Metastatic
2f1c0acd-ef2d-44cd-b76c-5ad95bccda30	C828.TCGA-EB-A5VV-10A-01D-A32N-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A5VV	TCGA-EB-A5VV-10A	Blood Derived Normal
88648951-f6db-4373-9b0e-a99f2d096c03	d0c91f25-7990-41ca-b4fe-cbd514a01b7a_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A57M	TCGA-EB-A57M-01A	Primary Tumor
f9abe760-2321-4414-93a6-f3ffec5e558e	TCGA-BF-A9VF-01A-11R-A37G-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-A9VF	TCGA-BF-A9VF-01A	Primary Tumor
2c0909ca-ee25-4de6-b6a6-1356e817202a	C828.TCGA-ER-A1A1-10A-01D-A199-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A1A1	TCGA-ER-A1A1-10A	Blood Derived Normal
f849fa59-6e19-45f7-bc9c-4ec1407bb49d	C828.TCGA-GN-A26D-06A-11D-A19A-08.2_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-GN-A26D	TCGA-GN-A26D-06A	Metastatic
dd132256-48cb-453d-954a-49de3bacfeab	C828.TCGA-RP-A690-10A-01D-A30X-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-RP-A690	TCGA-RP-A690-10A	Blood Derived Normal
9951d7ca-59ae-4005-a98b-8f1a3e49c16d	C828.TCGA-D3-A2JH-10A-01D-A198-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A2JH	TCGA-D3-A2JH-10A	Blood Derived Normal
932ab669-34f2-483b-aad0-83e6facc211b	C828.TCGA-EE-A184-10B-01D-A198-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A184	TCGA-EE-A184-10B	Blood Derived Normal
ecc93398-6188-40d5-b9c8-644ba0455263	C828.TCGA-ER-A199-06A-11D-A197-08.2_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A199	TCGA-ER-A199-06A	Metastatic
d973aee6-29e3-47b2-90bf-422b4559e9e3	e52e2826-5f62-4e73-98c2-553b8b003efb_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A3Y7	TCGA-EB-A3Y7-01A	Primary Tumor
31ee27db-0016-4717-ab27-7c0193094921	C828.TCGA-EB-A82B-01A-11D-A34U-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A82B	TCGA-EB-A82B-01A	Primary Tumor
b8afcefa-ba31-4be9-99fe-511dd2797def	TCGA-EE-A3AE-06A-11R-A18V-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A3AE	TCGA-EE-A3AE-06A	Metastatic
4d48045c-6ce7-4a9f-b361-2c0cd73ef744	C828.TCGA-EE-A2MD-06A-11D-A197-08.2_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2MD	TCGA-EE-A2MD-06A	Metastatic
4f40a848-03db-452c-92b5-d01a44e29d85	b19314e2-2873-4b49-9e50-d5e76f2a2d6c_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A19N	TCGA-ER-A19N-06A	Metastatic
91a1ac16-6932-4435-a494-60bcb4897d60	3c24ac37-e3d0-41d1-809f-682bda0e5330_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2GB	TCGA-EE-A2GB-06A	Metastatic
a3346682-52f8-4474-bbc9-19ff203e72f9	1ae89b48-af32-4e6e-be1b-a8d723257235_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2MJ	TCGA-EE-A2MJ-06A	Metastatic
b1908cce-5091-4ee2-a9ef-f05594af651f	TCGA-ER-A3ES-06A-11R-A20E-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A3ES	TCGA-ER-A3ES-06A	Metastatic
32e116f6-3e61-41da-8a12-598850c42bb7	C828.TCGA-BF-AAOX-01A-11D-A397-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-AAOX	TCGA-BF-AAOX-01A	Primary Tumor
01bd74a1-6363-4c48-aa82-c8fcfa1984d1	00d7699f-08c1-4866-bf22-28478669720b_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1ZD	TCGA-FS-A1ZD-06A	Metastatic
ecc7c7a1-9b9a-4c2c-9278-fa534571b032	C828.TCGA-EE-A2A5-10A-01D-A199-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2A5	TCGA-EE-A2A5-10A	Blood Derived Normal
5aa7386e-2c4a-42c0-b0c6-47171b9ca57e	C828.TCGA-EB-A550-10A-01D-A27N-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A550	TCGA-EB-A550-10A	Blood Derived Normal
87809898-f335-45d0-9a31-6c02390db584	TCGA-BF-A1PV-01A-11R-A18X-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-A1PV	TCGA-BF-A1PV-01A	Primary Tumor
7aeb2610-ccfb-4e1f-a4c0-b9d63cd66682	C828.TCGA-DA-A1I7-10A-01D-A199-08.2_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-DA-A1I7	TCGA-DA-A1I7-10A	Blood Derived Normal
82174632-40f9-4a93-b12e-5835e301a7a2	88797a1c-6265-4d64-980c-5c7e41edd7ce_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D9-A1JX	TCGA-D9-A1JX-06A	Metastatic
a02a267c-96b3-4a2e-ac21-ebccfed022ed	TCGA-EE-A2MS-06A-11R-A18V-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2MS	TCGA-EE-A2MS-06A	Metastatic
1994d6ef-bd14-4bec-9ca9-9fed157e3483	eea8f84e-ce0c-4a4f-9506-7a34f1a86669_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-RP-A690	TCGA-RP-A690-06A	Metastatic
89e4547d-ad1c-4f9d-8a5f-e2180566930c	C828.TCGA-EE-A2A1-10A-01D-A199-08.2_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2A1	TCGA-EE-A2A1-10A	Blood Derived Normal
4102c187-73d7-4cba-866a-7dea68ffcbe9	dc0534f8-00cc-43ad-a313-05931d3c7682_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A44N	TCGA-EB-A44N-01A	Primary Tumor
b277cb50-9438-46b1-a09c-90061c0d6d9c	TCGA-EB-A85I-01A-11R-A358-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A85I	TCGA-EB-A85I-01A	Primary Tumor
45e7b371-c543-419f-ae37-d8c8c14ac2bf	C828.TCGA-QB-AA9O-10A-01D-A39A-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-QB-AA9O	TCGA-QB-AA9O-10A	Blood Derived Normal
5c140ae5-bd69-4953-8027-d3a395a61605	TCGA-EE-A3AC-06A-11R-A18V-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A3AC	TCGA-EE-A3AC-06A	Metastatic
8a8876ce-4654-42dc-ad62-676aa4d01539	C828.TCGA-D3-A51T-06A-11D-A25O-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A51T	TCGA-D3-A51T-06A	Metastatic
c471eb81-6a04-4d76-b25a-e839a7757c6c	573ee83d-e120-4ae9-837c-212b58f708ab_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-DA-A95Z	TCGA-DA-A95Z-06A	Metastatic
5de23b06-16aa-4439-8b62-91f972dda5d8	C828.TCGA-BF-A5EP-10A-01D-A27N-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-A5EP	TCGA-BF-A5EP-10A	Blood Derived Normal
0eba7ac8-be99-469b-b947-3eb873b30a5c	5c1253a8-9e3b-4295-b953-34c04ea97346_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-DA-A1I1	TCGA-DA-A1I1-06A	Metastatic
0d9d15f9-3352-4376-a955-f2e391643648	TCGA-EE-A29T-06A-11R-A18W-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A29T	TCGA-EE-A29T-06A	Metastatic
07659099-452a-4a1e-a2fe-6b06028d7d31	C828.TCGA-D3-A8GK-10A-01D-A375-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A8GK	TCGA-D3-A8GK-10A	Blood Derived Normal
21a91c81-dbba-488f-ac3e-25d8c0d81bb7	C828.TCGA-D3-A8GJ-10A-01D-A375-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A8GJ	TCGA-D3-A8GJ-10A	Blood Derived Normal
1eb8a5d1-7dfe-4685-9b22-598714c73c09	fc9a595e-2077-49d8-a8a5-f026f8a7345e_atacseq_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A5SH	TCGA-EB-A5SH-06A	Metastatic
4e5be9cd-6206-4e4f-9451-62af3aa38839	TCGA-EE-A29S-06A-11R-A18W-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A29S	TCGA-EE-A29S-06A	Metastatic
88658a43-0938-422c-a1fa-4067de5f6e24	TCGA-QB-A6FS-06A-11R-A310-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-QB-A6FS	TCGA-QB-A6FS-06A	Metastatic
fc15e7f8-1811-4676-96b4-7f626c281b2f	296a7892-d2ac-4328-9534-967964418bdb_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1Z4	TCGA-FS-A1Z4-06A	Metastatic
50a74250-0d43-4cef-aabd-af9f12578f87	C828.TCGA-EB-A5SE-10A-01D-A30X-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A5SE	TCGA-EB-A5SE-10A	Blood Derived Normal
29ca36bb-5dc1-48aa-8bf8-0e80e6581d0b	TCGA-FS-A4F0-06A-11R-A24Y-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A4F0	TCGA-FS-A4F0-06A	Metastatic
ec2a35cf-bc4c-4857-a1dd-5b98413bdf99	C828.TCGA-D3-A51N-06A-11D-A25O-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A51N	TCGA-D3-A51N-06A	Metastatic
c8fe7f32-9951-4b58-8c03-d690f9201058	441fc7e7-d77a-4cfb-bb94-08c5cbf43e10_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D9-A4Z5	TCGA-D9-A4Z5-01A	Primary Tumor
0f80f026-3bf6-4e48-bc17-0284d4abc343	C828.TCGA-D3-A1QA-10A-01D-A198-08.2_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A1QA	TCGA-D3-A1QA-10A	Blood Derived Normal
ef6d1b66-fff1-49cd-b0e1-ae33fb9fea64	TCGA-EE-A2GC-06A-11R-A18W-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2GC	TCGA-EE-A2GC-06A	Metastatic
